,ProductItemCode,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount,ProductKey
12287,BK-M68S-46,20191222,20200103,20191229,11483,SO51022,2071.4196,357
12288,BK-M68S-46,20191224,20200105,20191231,15832,SO51050,2071.4196,357
12289,BK-M68S-46,20191225,20200106,20200101,27568,SO51051,2071.4196,357
12290,BK-M68S-46,20191229,20200110,20200105,11006,SO51198,2319.99,357
12291,BK-M68S-46,20191230,20200111,20200106,11338,SO51207,2319.99,357
12292,BK-M68S-46,20191231,20200112,20200107,11061,SO51237,2319.99,357
12293,BK-M68S-46,20200104,20200116,20200111,11335,SO51288,2319.99,357
12294,BK-M68S-46,20200104,20200116,20200111,11084,SO51289,2319.99,357
12295,BK-M68S-46,20200108,20200120,20200115,11388,SO51360,2319.99,357
12296,BK-M68S-46,20200112,20200124,20200119,11275,SO51430,2319.99,357
12297,BK-M68S-46,20200113,20200125,20200120,11088,SO51445,2319.99,357
12298,BK-M68S-46,20200113,20200125,20200120,11080,SO51448,2319.99,357
12299,BK-M68S-46,20200120,20200201,20200127,11025,SO51561,2319.99,357
12300,BK-M68S-46,20200121,20200202,20200128,11481,SO51576,2319.99,357
12301,BK-M68S-46,20200122,20200203,20200129,11036,SO51593,2319.99,357
12302,BK-M68S-46,20200125,20200206,20200201,11077,SO51651,2319.99,357
12303,BK-M68S-46,20200126,20200207,20200202,11069,SO51667,2319.99,357
12304,BK-M68S-46,20200127,20200208,20200203,11057,SO51682,2319.99,357
12305,BK-M68S-46,20200128,20200209,20200204,11409,SO51877,2319.99,357
12306,BK-M68S-46,20200130,20200211,20200206,12807,SO51967,2319.99,357
12307,BK-M68S-46,20200131,20200212,20200207,11325,SO52058,2319.99,357
12308,BK-M68S-46,20200203,20200215,20200210,11526,SO52202,2319.99,357
12309,BK-M68S-46,20200204,20200216,20200211,11483,SO52214,2319.99,357
12310,BK-M68S-46,20200204,20200216,20200211,11885,SO52266,2319.99,357
12311,BK-M68S-46,20200209,20200221,20200216,11414,SO52470,2319.99,357
12312,BK-M68S-46,20200209,20200221,20200216,11675,SO52514,2319.99,357
12313,BK-M68S-46,20200212,20200224,20200219,11432,SO52615,2319.99,357
12314,BK-M68S-46,20200212,20200224,20200219,11817,SO52657,2319.99,357
12315,BK-M68S-46,20200212,20200224,20200219,11825,SO52658,2319.99,357
12316,BK-M68S-46,20200214,20200226,20200221,11217,SO52759,2319.99,357
12317,BK-M68S-46,20200215,20200227,20200222,11647,SO52826,2319.99,357
12318,BK-M68S-46,20200220,20200304,20200227,11741,SO53052,2319.99,357
12319,BK-M68S-46,20200221,20200305,20200228,11298,SO53122,2319.99,357
12320,BK-M68S-46,20200222,20200306,20200301,11413,SO53135,2319.99,357
12321,BK-M68S-46,20200301,20200313,20200308,12291,SO53663,2319.99,357
12322,BK-M68S-46,20200303,20200315,20200310,11916,SO53824,2319.99,357
12323,BK-M68S-46,20200304,20200316,20200311,12156,SO53858,2319.99,357
12324,BK-M68S-46,20200305,20200317,20200312,12130,SO53876,2319.99,357
12325,BK-M68S-46,20200308,20200320,20200315,12318,SO54049,2319.99,357
12326,BK-M68S-46,20200308,20200320,20200315,12206,SO54090,2319.99,357
12327,BK-M68S-46,20200310,20200322,20200317,12188,SO54173,2319.99,357
12328,BK-M68S-46,20200311,20200323,20200318,12125,SO54190,2319.99,357
12329,BK-M68S-46,20200312,20200324,20200319,12398,SO54255,2319.99,357
12330,BK-M68S-46,20200312,20200324,20200319,11604,SO54267,2319.99,357
12331,BK-M68S-46,20200312,20200324,20200319,11766,SO54304,2319.99,357
12332,BK-M68S-46,20200313,20200325,20200320,12167,SO54358,2319.99,357
12333,BK-M68S-46,20200314,20200326,20200321,13541,SO54377,2319.99,357
12334,BK-M68S-46,20200317,20200329,20200324,12710,SO54574,2319.99,357
12335,BK-M68S-46,20200317,20200329,20200324,11906,SO54582,2319.99,357
12336,BK-M68S-46,20200318,20200330,20200325,11603,SO54603,2319.99,357
12337,BK-M68S-46,20200322,20200403,20200329,12128,SO54822,2319.99,357
12338,BK-M68S-46,20200323,20200404,20200330,11969,SO54927,2319.99,357
12339,BK-M68S-46,20200327,20200408,20200403,11898,SO55134,2319.99,357
12340,BK-M68S-46,20200328,20200409,20200404,11433,SO55142,2319.99,357
12341,BK-M68S-46,20200329,20200410,20200405,12193,SO55220,2319.99,357
12342,BK-M68S-46,20200331,20200412,20200407,12637,SO55384,2319.99,357
12343,BK-M68S-46,20200331,20200412,20200407,12080,SO55440,2319.99,357
12344,BK-M68S-46,20200331,20200412,20200407,12364,SO55442,2319.99,357
12345,BK-M68S-46,20200403,20200415,20200410,13768,SO55555,2319.99,357
12346,BK-M68S-46,20200403,20200415,20200410,12281,SO55556,2319.99,357
12347,BK-M68S-46,20200406,20200418,20200413,12438,SO55795,2319.99,357
12348,BK-M68S-46,20200407,20200419,20200414,11617,SO55855,2319.99,357
12349,BK-M68S-46,20200408,20200420,20200415,12210,SO55870,2319.99,357
12350,BK-M68S-46,20200409,20200421,20200416,13174,SO55956,2319.99,357
12351,BK-M68S-46,20200410,20200422,20200417,12215,SO55968,2319.99,357
12352,BK-M68S-46,20200410,20200422,20200417,13256,SO55969,2319.99,357
12353,BK-M68S-46,20200411,20200423,20200418,12339,SO56064,2319.99,357
12354,BK-M68S-46,20200412,20200424,20200419,12918,SO56106,2319.99,357
12355,BK-M68S-46,20200413,20200425,20200420,12707,SO56177,2319.99,357
12356,BK-M68S-46,20200414,20200426,20200421,12645,SO56188,2319.99,357
12357,BK-M68S-46,20200415,20200427,20200422,12658,SO56225,2319.99,357
12358,BK-M68S-46,20200417,20200429,20200424,13100,SO56364,2319.99,357
12359,BK-M68S-46,20200417,20200429,20200424,12356,SO56369,2319.99,357
12360,BK-M68S-46,20200419,20200501,20200426,13173,SO56471,2319.99,357
12361,BK-M68S-46,20200419,20200501,20200426,12917,SO56472,2319.99,357
12362,BK-M68S-46,20200420,20200502,20200427,13697,SO56486,2319.99,357
12363,BK-M68S-46,20200421,20200503,20200428,12222,SO56540,2319.99,357
12364,BK-M68S-46,20200421,20200503,20200428,12209,SO56586,2319.99,357
12365,BK-M68S-46,20200424,20200506,20200501,13083,SO56742,2319.99,357
12366,BK-M68S-46,20200424,20200506,20200501,12709,SO56743,2319.99,357
12367,BK-M68S-46,20200427,20200509,20200504,12929,SO56896,2319.99,357
12368,BK-M68S-46,20200427,20200509,20200504,12004,SO56902,2319.99,357
12369,BK-M68S-46,20200430,20200512,20200507,14118,SO57227,2319.99,357
12370,BK-M68S-46,20200501,20200513,20200508,12301,SO57243,2319.99,357
12371,BK-M68S-46,20200501,20200513,20200508,13237,SO57287,2319.99,357
12372,BK-M68S-46,20200503,20200515,20200510,13280,SO57410,2319.99,357
12373,BK-M68S-46,20200504,20200516,20200511,11745,SO57469,2319.99,357
12374,BK-M68S-46,20200505,20200517,20200512,13278,SO57517,2319.99,357
12375,BK-M68S-46,20200506,20200518,20200513,13250,SO57578,2319.99,357
12376,BK-M68S-46,20200508,20200520,20200515,12090,SO57668,2319.99,357
12377,BK-M68S-46,20200508,20200520,20200515,11918,SO57675,2319.99,357
12378,BK-M68S-46,20200509,20200521,20200516,13264,SO57690,2319.99,357
12379,BK-M68S-46,20200510,20200522,20200517,12619,SO57747,2319.99,357
12380,BK-M68S-46,20200514,20200526,20200521,13403,SO58001,2319.99,357
12381,BK-M68S-46,20200515,20200527,20200522,11772,SO58061,2319.99,357
12382,BK-M68S-46,20200518,20200530,20200525,13259,SO58195,2319.99,357
12383,BK-M68S-46,20200518,20200530,20200525,11901,SO58243,2319.99,357
12384,BK-M68S-46,20200519,20200531,20200526,12300,SO58251,2319.99,357
12385,BK-M68S-46,20200519,20200531,20200526,13076,SO58278,2319.99,357
12386,BK-M68S-46,20200521,20200602,20200528,13288,SO58396,2319.99,357
12387,BK-M68S-46,20200521,20200602,20200528,13319,SO58398,2319.99,357
12388,BK-M68S-46,20200521,20200602,20200528,12684,SO58408,2319.99,357
12389,BK-M68S-46,20200523,20200604,20200530,13407,SO58471,2319.99,357
12390,BK-M68S-46,20200523,20200604,20200530,11590,SO58474,2319.99,357
12391,BK-M68S-46,20200525,20200606,20200601,12277,SO58586,2319.99,357
12392,BK-M68S-46,20200525,20200606,20200601,13258,SO58587,2319.99,357
12393,BK-M68S-46,20200525,20200606,20200601,12264,SO58588,2319.99,357
12394,BK-M68S-46,20200525,20200606,20200601,13051,SO58630,2319.99,357
12395,BK-M68S-46,20200526,20200607,20200602,13581,SO58640,2319.99,357
12396,BK-M68S-46,20200527,20200608,20200603,11705,SO58758,2319.99,357
12397,BK-M68S-46,20200528,20200609,20200604,11708,SO58812,2319.99,357
12398,BK-M68S-46,20200528,20200609,20200604,13355,SO58813,2319.99,357
12399,BK-M68S-46,20200530,20200611,20200606,14830,SO59077,2319.99,357
12400,BK-M68S-46,20200530,20200611,20200606,13456,SO59117,2319.99,357
12401,BK-M68S-46,20200601,20200613,20200608,12026,SO59250,2319.99,357
12402,BK-M68S-46,20200602,20200614,20200609,12622,SO59273,2319.99,357
12403,BK-M68S-46,20200603,20200615,20200610,14242,SO59382,2319.99,357
12404,BK-M68S-46,20200603,20200615,20200610,11776,SO59383,2319.99,357
12405,BK-M68S-46,20200603,20200615,20200610,14598,SO59384,2319.99,357
12406,BK-M68S-46,20200604,20200616,20200611,13406,SO59409,2319.99,357
12407,BK-M68S-46,20200604,20200616,20200611,14160,SO59410,2319.99,357
12408,BK-M68S-46,20200604,20200616,20200611,14044,SO59453,2319.99,357
12409,BK-M68S-46,20200606,20200618,20200613,12382,SO59580,2319.99,357
12410,BK-M68S-46,20200606,20200618,20200613,14377,SO59626,2319.99,357
12411,BK-M68S-46,20200608,20200620,20200615,13865,SO59748,2319.99,357
12412,BK-M68S-46,20200609,20200621,20200616,12839,SO59762,2319.99,357
12413,BK-M68S-46,20200610,20200622,20200617,14189,SO59834,2319.99,357
12414,BK-M68S-46,20200610,20200622,20200617,11809,SO59876,2319.99,357
12415,BK-M68S-46,20200610,20200622,20200617,14256,SO59877,2319.99,357
12416,BK-M68S-46,20200610,20200622,20200617,11934,SO59878,2319.99,357
12417,BK-M68S-46,20200611,20200623,20200618,12855,SO59905,2319.99,357
12418,BK-M68S-46,20200611,20200623,20200618,13429,SO59956,2319.99,357
12419,BK-M68S-46,20200612,20200624,20200619,13443,SO60020,2319.99,357
12420,BK-M68S-46,20200613,20200625,20200620,12856,SO60045,2319.99,357
12421,BK-M68S-46,20200613,20200625,20200620,13873,SO60094,2319.99,357
12422,BK-M68S-46,20200614,20200626,20200621,13454,SO60160,2319.99,357
12423,BK-M68S-46,20200616,20200628,20200623,13263,SO60251,2319.99,357
12424,BK-M68S-46,20200616,20200628,20200623,13435,SO60293,2319.99,357
12425,BK-M68S-46,20200617,20200629,20200624,14207,SO60318,2319.99,357
12426,BK-M68S-46,20200617,20200629,20200624,13602,SO60322,2319.99,357
12427,BK-M68S-46,20200617,20200629,20200624,13453,SO60365,2319.99,357
12428,BK-M68S-46,20200619,20200701,20200626,11939,SO60497,2319.99,357
12429,BK-M68S-46,20200619,20200701,20200626,13446,SO60498,2319.99,357
12430,BK-M68S-46,20200623,20200705,20200630,13592,SO60698,2319.99,357
12431,BK-M68S-46,20200624,20200706,20200701,12473,SO60766,2319.99,357
12432,BK-M68S-46,20200625,20200707,20200702,13904,SO60876,2319.99,357
12433,BK-M68S-46,20200626,20200708,20200703,13607,SO60895,2319.99,357
12434,BK-M68S-46,20200627,20200709,20200704,13580,SO60958,2319.99,357
12435,BK-M68S-46,20200627,20200709,20200704,11933,SO61015,2319.99,357
12436,BK-M68S-46,20200627,20200709,20200704,14240,SO61018,2319.99,357
12437,BK-M68S-46,20200628,20200710,20200705,14427,SO61034,2319.99,357
12438,BK-M68S-46,20200628,20200710,20200705,14931,SO61037,2319.99,357
12439,BK-M68S-46,20200628,20200710,20200705,12745,SO61038,2319.99,357
12440,BK-M68S-46,20200628,20200710,20200705,14597,SO61077,2319.99,357
12441,BK-M68S-46,20200702,20200714,20200709,14429,SO61383,2319.99,357
12442,BK-M68S-46,20200702,20200714,20200709,12782,SO61415,2319.99,357
12443,BK-M68S-46,20200704,20200716,20200711,12078,SO61520,2319.99,357
12444,BK-M68S-46,20200704,20200716,20200711,13650,SO61525,2319.99,357
12445,BK-M68S-46,20200705,20200717,20200712,13562,SO61549,2319.99,357
12446,BK-M68S-46,20200705,20200717,20200712,15850,SO61580,2319.99,357
12447,BK-M68S-46,20200706,20200718,20200713,12914,SO61636,2319.99,357
12448,BK-M68S-46,20200707,20200719,20200714,15100,SO61668,2319.99,357
12449,BK-M68S-46,20200707,20200719,20200714,14433,SO61713,2319.99,357
12450,BK-M68S-46,20200708,20200720,20200715,14599,SO61766,2319.99,357
12451,BK-M68S-46,20200708,20200720,20200715,12108,SO61769,2319.99,357
12452,BK-M68S-46,20200709,20200721,20200716,15080,SO61794,2319.99,357
12453,BK-M68S-46,20200709,20200721,20200716,15926,SO61795,2319.99,357
12454,BK-M68S-46,20200709,20200721,20200716,14498,SO61838,2319.99,357
12455,BK-M68S-46,20200710,20200722,20200717,15876,SO61902,2319.99,357
12456,BK-M68S-46,20200710,20200722,20200717,14470,SO61903,2319.99,357
12457,BK-M68S-46,20200710,20200722,20200717,13629,SO61912,2319.99,357
12458,BK-M68S-46,20200710,20200722,20200717,11991,SO61913,2319.99,357
12459,BK-M68S-46,20200711,20200723,20200718,14601,SO61950,2319.99,357
12460,BK-M68S-46,20200712,20200724,20200719,12042,SO62005,2319.99,357
12461,BK-M68S-46,20200713,20200725,20200720,14656,SO62069,2319.99,357
12462,BK-M68S-46,20200713,20200725,20200720,13129,SO62077,2319.99,357
12463,BK-M68S-46,20200714,20200726,20200721,13953,SO62144,2319.99,357
12464,BK-M68S-46,20200715,20200727,20200722,11031,SO62222,2319.99,357
12465,BK-M68S-46,20200716,20200728,20200723,14940,SO62244,2319.99,357
12466,BK-M68S-46,20200716,20200728,20200723,13636,SO62277,2319.99,357
12467,BK-M68S-46,20200717,20200729,20200724,15921,SO62295,2319.99,357
12468,BK-M68S-46,20200719,20200731,20200726,15692,SO62408,2319.99,357
12469,BK-M68S-46,20200719,20200731,20200726,13644,SO62459,2319.99,357
12470,BK-M68S-46,20200720,20200801,20200727,12221,SO62481,2319.99,357
12471,BK-M68S-46,20200722,20200803,20200729,14596,SO62617,2319.99,357
12472,BK-M68S-46,20200722,20200803,20200729,14394,SO62620,2319.99,357
12473,BK-M68S-46,20200723,20200804,20200730,15928,SO62641,2319.99,357
12474,BK-M68S-46,20200725,20200806,20200801,12075,SO62805,2319.99,357
12475,BK-M68S-46,20200725,20200806,20200801,13643,SO62809,2319.99,357
12476,BK-M68S-46,20200726,20200807,20200802,15625,SO62826,2319.99,357
12477,BK-M68S-46,20200726,20200807,20200802,14457,SO62855,2319.99,357
12478,BK-M68S-46,20200727,20200808,20200803,14472,SO62924,2319.99,357
12479,BK-M68S-46,20200728,20200809,20200804,14603,SO62982,2319.99,357
12480,BK-M68S-46,20200728,20200809,20200804,14411,SO62986,2319.99,357
12481,BK-M68S-46,20200730,20200811,20200806,13113,SO63108,2319.99,357
12482,BK-M68S-46,20200731,20200812,20200807,16824,SO63302,2319.99,357
12483,BK-M68S-46,20200731,20200812,20200807,15419,SO63338,2319.99,357
12484,BK-M68S-46,20200801,20200813,20200808,15371,SO63404,2319.99,357
12485,BK-M68S-46,20200801,20200813,20200808,11033,SO63409,2319.99,357
12486,BK-M68S-46,20200802,20200814,20200809,17195,SO63426,2319.99,357
12487,BK-M68S-46,20200802,20200814,20200809,18125,SO63427,2319.99,357
12488,BK-M68S-46,20200802,20200814,20200809,12442,SO63471,2319.99,357
12489,BK-M68S-46,20200802,20200814,20200809,16754,SO63474,2319.99,357
12490,BK-M68S-46,20200802,20200814,20200809,11996,SO63484,2319.99,357
12491,BK-M68S-46,20200804,20200816,20200811,16580,SO63561,2319.99,357
12492,BK-M68S-46,20200805,20200817,20200812,12777,SO63667,2319.99,357
12493,BK-M68S-46,20200805,20200817,20200812,14211,SO63679,2319.99,357
12494,BK-M68S-46,20200806,20200818,20200813,13680,SO63701,2319.99,357
12495,BK-M68S-46,20200806,20200818,20200813,12265,SO63704,2319.99,357
12496,BK-M68S-46,20200806,20200818,20200813,15364,SO63728,2319.99,357
12497,BK-M68S-46,20200806,20200818,20200813,15367,SO63729,2319.99,357
12498,BK-M68S-46,20200807,20200819,20200814,17199,SO63768,2319.99,357
12499,BK-M68S-46,20200808,20200820,20200815,12383,SO63823,2319.99,357
12500,BK-M68S-46,20200809,20200821,20200816,12761,SO63928,2319.99,357
12501,BK-M68S-46,20200809,20200821,20200816,12773,SO63930,2319.99,357
12502,BK-M68S-46,20200810,20200822,20200817,15931,SO63958,2319.99,357
12503,BK-M68S-46,20200813,20200825,20200820,12279,SO64127,2319.99,357
12504,BK-M68S-46,20200813,20200825,20200820,15379,SO64157,2319.99,357
12505,BK-M68S-46,20200814,20200826,20200821,16589,SO64183,2319.99,357
12506,BK-M68S-46,20200814,20200826,20200821,12285,SO64186,2319.99,357
12507,BK-M68S-46,20200814,20200826,20200821,15167,SO64215,2319.99,357
12508,BK-M68S-46,20200816,20200828,20200823,15380,SO64354,2319.99,357
12509,BK-M68S-46,20200816,20200828,20200823,13966,SO64364,2319.99,357
12510,BK-M68S-46,20200817,20200829,20200824,12373,SO64377,2319.99,357
12511,BK-M68S-46,20200817,20200829,20200824,12770,SO64428,2319.99,357
12512,BK-M68S-46,20200817,20200829,20200824,15372,SO64429,2319.99,357
12513,BK-M68S-46,20200818,20200830,20200825,15194,SO64504,2319.99,357
12514,BK-M68S-46,20200819,20200831,20200826,16588,SO64545,2319.99,357
12515,BK-M68S-46,20200819,20200831,20200826,15925,SO64547,2319.99,357
12516,BK-M68S-46,20200821,20200902,20200828,17198,SO64688,2319.99,357
12517,BK-M68S-46,20200823,20200904,20200830,13554,SO64791,2319.99,357
12518,BK-M68S-46,20200825,20200906,20200901,13960,SO64939,2319.99,357
12519,BK-M68S-46,20200827,20200908,20200903,15193,SO65064,2319.99,357
12520,BK-M68S-46,20200828,20200909,20200904,13691,SO65097,2319.99,357
12521,BK-M68S-46,20200829,20200910,20200905,15899,SO65370,2319.99,357
12522,BK-M68S-46,20200829,20200910,20200905,15949,SO65374,2319.99,357
12523,BK-M68S-46,20200829,20200910,20200905,14276,SO65382,2319.99,357
12524,BK-M68S-46,20200830,20200911,20200906,14322,SO65442,2319.99,357
12525,BK-M68S-46,20200830,20200911,20200906,14261,SO65444,2319.99,357
12526,BK-M68S-46,20200831,20200912,20200907,13209,SO65491,2319.99,357
12527,BK-M68S-46,20200902,20200914,20200909,18140,SO65561,2319.99,357
12528,BK-M68S-46,20200903,20200915,20200910,16204,SO65627,2319.99,357
12529,BK-M68S-46,20200903,20200915,20200910,14286,SO65672,2319.99,357
12530,BK-M68S-46,20200904,20200916,20200911,13693,SO65681,2319.99,357
12531,BK-M68S-46,20200904,20200916,20200911,12500,SO65682,2319.99,357
12532,BK-M68S-46,20200905,20200917,20200912,16286,SO65754,2319.99,357
12533,BK-M68S-46,20200905,20200917,20200912,15133,SO65778,2319.99,357
12534,BK-M68S-46,20200906,20200918,20200913,15121,SO65854,2319.99,357
12535,BK-M68S-46,20200906,20200918,20200913,14308,SO65856,2319.99,357
12536,BK-M68S-46,20200908,20200920,20200915,18139,SO65950,2319.99,357
12537,BK-M68S-46,20200908,20200920,20200915,13783,SO65951,2319.99,357
12538,BK-M68S-46,20200908,20200920,20200915,18131,SO65952,2319.99,357
12539,BK-M68S-46,20200908,20200920,20200915,18137,SO65959,2319.99,357
12540,BK-M68S-46,20200908,20200920,20200915,16262,SO65961,2319.99,357
12541,BK-M68S-46,20200909,20200921,20200916,18132,SO66018,2319.99,357
12542,BK-M68S-46,20200909,20200921,20200916,15542,SO66052,2319.99,357
12543,BK-M68S-46,20200911,20200923,20200918,18157,SO66154,2319.99,357
12544,BK-M68S-46,20200914,20200926,20200921,13690,SO66327,2319.99,357
12545,BK-M68S-46,20200915,20200927,20200922,15843,SO66405,2319.99,357
12546,BK-M68S-46,20200915,20200927,20200922,15845,SO66406,2319.99,357
12547,BK-M68S-46,20200915,20200927,20200922,15888,SO66407,2319.99,357
12548,BK-M68S-46,20200915,20200927,20200922,15780,SO66408,2319.99,357
12549,BK-M68S-46,20200917,20200929,20200924,12780,SO66544,2319.99,357
12550,BK-M68S-46,20200918,20200930,20200925,15130,SO66618,2319.99,357
12551,BK-M68S-46,20200921,20201003,20200928,19034,SO66778,2319.99,357
12552,BK-M68S-46,20200924,20201006,20201001,12395,SO66942,2319.99,357
12553,BK-M68S-46,20200924,20201006,20201001,17192,SO66945,2319.99,357
12554,BK-M68S-46,20200924,20201006,20201001,15768,SO66997,2319.99,357
12555,BK-M68S-46,20200924,20201006,20201001,14676,SO67003,2319.99,357
12556,BK-M68S-46,20200927,20201009,20201004,17625,SO67184,2319.99,357
12557,BK-M68S-46,20200928,20201010,20201005,15915,SO67239,2319.99,357
12558,BK-M68S-46,20200928,20201010,20201005,14668,SO67248,2319.99,357
12559,BK-M68S-46,20200929,20201011,20201006,15586,SO67389,2319.99,357
12560,BK-M68S-46,20200930,20201012,20201007,17781,SO67429,2319.99,357
12561,BK-M68S-46,20201001,20201013,20201008,12547,SO67497,2319.99,357
12562,BK-M68S-46,20201003,20201015,20201010,15171,SO67685,2319.99,357
12563,BK-M68S-46,20201004,20201016,20201011,16850,SO67736,2319.99,357
12564,BK-M68S-46,20201004,20201016,20201011,12949,SO67739,2319.99,357
12565,BK-M68S-46,20201004,20201016,20201011,16145,SO67740,2319.99,357
12566,BK-M68S-46,20201004,20201016,20201011,15214,SO67742,2319.99,357
12567,BK-M68S-46,20201005,20201017,20201012,16424,SO67776,2319.99,357
12568,BK-M68S-46,20201005,20201017,20201012,12735,SO67777,2319.99,357
12569,BK-M68S-46,20201006,20201018,20201013,14702,SO67850,2319.99,357
12570,BK-M68S-46,20201006,20201018,20201013,18377,SO67884,2319.99,357
12571,BK-M68S-46,20201006,20201018,20201013,15716,SO67894,2319.99,357
12572,BK-M68S-46,20201010,20201022,20201017,12747,SO68097,2319.99,357
12573,BK-M68S-46,20201012,20201024,20201019,19031,SO68204,2319.99,357
12574,BK-M68S-46,20201012,20201024,20201019,15215,SO68251,2319.99,357
12575,BK-M68S-46,20201013,20201025,20201020,19076,SO68279,2319.99,357
12576,BK-M68S-46,20201013,20201025,20201020,15178,SO68327,2319.99,357
12577,BK-M68S-46,20201014,20201026,20201021,16101,SO68381,2319.99,357
12578,BK-M68S-46,20201018,20201030,20201025,17985,SO68628,2319.99,357
12579,BK-M68S-46,20201019,20201031,20201026,16753,SO68718,2319.99,357
12580,BK-M68S-46,20201021,20201102,20201028,19035,SO68822,2319.99,357
12581,BK-M68S-46,20201021,20201102,20201028,16118,SO68858,2319.99,357
12582,BK-M68S-46,20201022,20201103,20201029,13142,SO68925,2319.99,357
12583,BK-M68S-46,20201025,20201106,20201101,12523,SO69096,2319.99,357
12584,BK-M68S-46,20201025,20201106,20201101,18379,SO69132,2319.99,357
12585,BK-M68S-46,20201025,20201106,20201101,15578,SO69135,2319.99,357
12586,BK-M68S-46,20201027,20201108,20201103,16909,SO69290,2319.99,357
12587,BK-M68S-46,20201027,20201108,20201103,15207,SO69295,2319.99,357
12588,BK-M68S-46,20201028,20201109,20201104,16833,SO69368,2319.99,357
12589,BK-M68S-46,20201029,20201110,20201105,12850,SO69577,2319.99,357
12590,BK-M68S-46,20201029,20201110,20201105,17439,SO69618,2319.99,357
12591,BK-M68S-46,20201029,20201110,20201105,17003,SO69622,2319.99,357
12592,BK-M68S-46,20201030,20201111,20201106,15785,SO69709,2319.99,357
12593,BK-M68S-46,20201031,20201112,20201107,18626,SO69736,2319.99,357
12594,BK-M68S-46,20201101,20201113,20201108,17004,SO69838,2319.99,357
12595,BK-M68S-46,20201102,20201114,20201109,17038,SO69913,2319.99,357
12596,BK-M68S-46,20201102,20201114,20201109,17398,SO69915,2319.99,357
12597,BK-M68S-46,20201104,20201116,20201111,21057,SO70028,2319.99,357
12598,BK-M68S-46,20201104,20201116,20201111,12852,SO70029,2319.99,357
12599,BK-M68S-46,20201104,20201116,20201111,17624,SO70062,2319.99,357
12600,BK-M68S-46,20201105,20201117,20201112,17176,SO70145,2319.99,357
12601,BK-M68S-46,20201105,20201117,20201112,15722,SO70153,2319.99,357
12602,BK-M68S-46,20201106,20201118,20201113,19943,SO70173,2319.99,357
12603,BK-M68S-46,20201107,20201119,20201114,19298,SO70258,2319.99,357
12604,BK-M68S-46,20201107,20201119,20201114,18113,SO70291,2319.99,357
12605,BK-M68S-46,20201108,20201120,20201115,19931,SO70320,2319.99,357
12606,BK-M68S-46,20201108,20201120,20201115,12817,SO70322,2319.99,357
12607,BK-M68S-46,20201108,20201120,20201115,13212,SO70353,2319.99,357
12608,BK-M68S-46,20201109,20201121,20201116,15764,SO70437,2319.99,357
12609,BK-M68S-46,20201110,20201122,20201117,20035,SO70501,2319.99,357
12610,BK-M68S-46,20201110,20201122,20201117,13165,SO70504,2319.99,357
12611,BK-M68S-46,20201110,20201122,20201117,18839,SO70506,2319.99,357
12612,BK-M68S-46,20201111,20201123,20201118,19661,SO70570,2319.99,357
12613,BK-M68S-46,20201112,20201124,20201119,13397,SO70638,2319.99,357
12614,BK-M68S-46,20201113,20201125,20201120,17134,SO70718,2319.99,357
12615,BK-M68S-46,20201113,20201125,20201120,16979,SO70719,2319.99,357
12616,BK-M68S-46,20201113,20201125,20201120,17413,SO70721,2319.99,357
12617,BK-M68S-46,20201114,20201126,20201121,15765,SO70807,2319.99,357
12618,BK-M68S-46,20201115,20201127,20201122,19197,SO70828,2319.99,357
12619,BK-M68S-46,20201115,20201127,20201122,20590,SO70829,2319.99,357
12620,BK-M68S-46,20201115,20201127,20201122,17393,SO70855,2319.99,357
12621,BK-M68S-46,20201117,20201129,20201124,19944,SO70955,2319.99,357
12622,BK-M68S-46,20201117,20201129,20201124,17424,SO70991,2319.99,357
12623,BK-M68S-46,20201117,20201129,20201124,16969,SO70993,2319.99,357
12624,BK-M68S-46,20201117,20201129,20201124,17140,SO70996,2319.99,357
12625,BK-M68S-46,20201118,20201130,20201125,19048,SO71028,2319.99,357
12626,BK-M68S-46,20201118,20201130,20201125,19058,SO71029,2319.99,357
12627,BK-M68S-46,20201118,20201130,20201125,13380,SO71060,2319.99,357
12628,BK-M68S-46,20201118,20201130,20201125,17013,SO71063,2319.99,357
12629,BK-M68S-46,20201118,20201130,20201125,17268,SO71065,2319.99,357
12630,BK-M68S-46,20201118,20201130,20201125,16155,SO71074,2319.99,357
12631,BK-M68S-46,20201119,20201201,20201126,12858,SO71101,2319.99,357
12632,BK-M68S-46,20201119,20201201,20201126,14847,SO71103,2319.99,357
12633,BK-M68S-46,20201119,20201201,20201126,11047,SO71132,2319.99,357
12634,BK-M68S-46,20201120,20201202,20201127,19945,SO71161,2319.99,357
12635,BK-M68S-46,20201121,20201203,20201128,17986,SO71231,2319.99,357
12636,BK-M68S-46,20201121,20201203,20201128,13398,SO71250,2319.99,357
12637,BK-M68S-46,20201123,20201205,20201130,12804,SO71366,2319.99,357
12638,BK-M68S-46,20201123,20201205,20201130,18351,SO71408,2319.99,357
12639,BK-M68S-46,20201124,20201206,20201201,20553,SO71434,2319.99,357
12640,BK-M68S-46,20201124,20201206,20201201,17536,SO71462,2319.99,357
12641,BK-M68S-46,20201124,20201206,20201201,15751,SO71473,2319.99,357
12642,BK-M68S-46,20201125,20201207,20201202,17651,SO71508,2319.99,357
12643,BK-M68S-46,20201126,20201208,20201203,16989,SO71598,2319.99,357
